user_id,question_id,answer,study_id
20,149,"Most recently approved reimbursed products claculated using a weighted average basket. I would say around 4,000 in this indication in isolation [higher than others and closer to keytruda price?] 4200 would be a reasonable price, influenced by the not neglible number of patients because of the epi of NSCLC [looking specifically at 2L+ HER2+ NSCLC] This is a very important calculation to include in the pricing dossier, and is mandatory. Leveling the price to a higher point because of a smaller population. We can increases price to 4500-5000, simiilar to the GC [if pop really that small can be higher premium?] a smaller patient pop allow maximising of premium price from higher efficacy, or higher efficacy is impaired by a bigger pop and higher budget impact",DAI475
20,157,"Only if the trial has been concluded and approved by EMA. [There would not be any AIFA decision conditional upon seeing this follow-on study?] No, not at all because we are talking about different indication, in the 1L. Even if the same pathology, in order to be be considered by AIFA it has to be approved by EMA. The formal procedure to make possible negotiation with AIFA",DAI475
20,159,"A new assessment from the beginning, considering the assesment already done for the 2L, especially for the safety profile. But it is an independent evaluation / assessment in pricing / reimbursement negotiations. To clarify, a completely new process.",DAI475
20,162,The approach by AIFA is to discount the price according the increasing amount of patients. So it is a budget impact driven calculation but can maintain price if the number of added patients not very high. ,DAI475
20,168.m,"[exhibit 8 - sequence 1] 20-25% Based on volume. Higher volume will result in bigger discount. The discount can be mitigated by the clincial benefit to those new patiens. This is a balance leading to 20-25% discount. New price is a blended price even for indication A [what do you mean?] the discount of 20%, 1200 EUR will lead to  an ew price. 4,800 which will be price for indication  A and B. It is a completely new blended price for both indications. [Expansion into HER2 NSCLC 2%]  No changes. No further discounts, maintaining the established price from the previous indication. [because pop so small?] yes. Net price is whats discounted but list price remains the same",DAI475
20,173.a.i,"No discount. The negotiation will be asked for ratifying / confirming no additional discount. We are within that range of between 15-20% increase in volume, so not leading to an extra discount? [If its between 15-20%there's a potential to maintain your price?] yes, very likely. There is a clinical added value for those paitents in the new indication, and will be rewarded. It is rewarded by not applying an extra discount",DAI475
20,174,"Sequence 3 is better, on the condition that the starting price is 1500 pricer per month.  [if looking at sequence 1, wherever you land is where you stay and same with sequence 3, wherever you land with B is where you stay because the next indications are so small?] we didnâ€™t discuss about the characteristics of indication A which is your starting point in sequence 3. If there is a possibility because of the indication A can allow that. If there is a possiblility to start at that level of price. Definetly, sequence 3 is preferred.  [if 50% increase in pop?] 10-15% discount would be asked by AIFA.",DAI475
20,176,The option to pull together the first 2 indication negotiations would be good as would minimise impact on budget impact calculation. The importance of indirect comparisons is crucial for single arm trials to make those trials more credible and compelling for AIFA.,DAI475
21,1,"Population size seems to be correct although I would recommend to check from the Spanish Ministry of Health website just to confirm.  (from WS) It could be. Some ppl estimate numbers just applying the prevalent rate to the Spanish population. At the Ministry of Health they have a registry of patients in the public and private systems and they check and they know exactly 2 years ago the number of patients that were treated in the public system; this number could be more accurate if we know the number of patients treated 2 years ago in the public system. And secondly whatâ€™s more important is the number of patients that the manufacturer for a new drug in this area aims to treat for the next 2 years. Specifically, the number of patients to estimate later the budget impact. We donâ€™t know if all these 800 patients will receive T in the first year or the second year. Uptake will probably be low at first and then probably it will increase. The first year it could be 20 patients.",DAI475
21,1.a,At the Ministry of Health website information on different types of gastric cancer will be reported from the public and private hospitals in Spain according to ICD-10 codes from WHO. That information would be more precise and checked by payers during the pricing and reimbursement process.  (from WS),DAI475
21,1.b,"Only the size of the population that is projected to actually receive the new product in the next three years based on manufacturerâ€™s estimation. Manufacturers have to provide this information to payers during the pricing and reimbursement negotiation process.  (from WS) The number of patients that will actually receive the product; the manufacturer provides info about prevalent rate, incident rate no of cases, number of patients that they aim to treat with this therapy for the next 2 years; later they neg with the payers; payers want to restrict the target population, manufacturer wants to increase it. [So itâ€™s a mix of both actually, the no of eligible patients and the no you think will get the treatment]
Yes, and also is the manufacturer selling much more than expected?",DAI475
21,2.a,"4,4,5",DAI475
21,2.b,"Unmet needs are very high. I score it with a 5 or 4. But the problem is that the prevalence of this disease is quite low in Spain. Itâ€™s very important from an individualâ€™s perspective but from a payerâ€™s point of view itâ€™s important but we have some treatments, and in comparison, for a rare disease in some cases we have no treatments, so the main needs and the clinical burden is quite important.",DAI475
21,2.c.i,"Yes. Some different for the patients. But these patients have a very poor prognosis and weâ€™re talking about a small number of patients, and itâ€™s quite similar 2l and 3l, so weâ€™re talking about a small number of patients at the end.",DAI475
21,3.a,"3,3,3",DAI475
21,4,2,DAI475
21,4.a,"Yes itâ€™s correct, but what I donâ€™t know it what is the current soc in 2l and 3l. In some cases they could use off-label therapies, donâ€™t know if they use it or not. Donâ€™t know what is the most prescribed drug.",DAI475
21,5.a,"4,4,4",DAI475
21,9,"[Pipeline in 2l+ targeting HER2m; what do you think of this pipeline]
From payers point of view pipeline is interesting, because different manufacturer will compete against each other in terms of price, net price. Probably the number of patients that could receive each treatment will be quite low; more competition, prices will be reduced at least the net prices because different manufacturer could enter the market, also drugs that work in some other indications are already on the market. 
[When you think about some of these products â€“ is there evidence you require]
Compelling clinical evidence of value for money, clinical trial that shows benefits to patients and that the public system can pay for it.",DAI475
21,10,"Some benefits. The good point for Trial A is that they have a controller. What is not favourable is that it is phase 2 â€“ payers would need phase 3 trial for pricing decisions. If they donâ€™t have it, the likelihood to deny reimbursement of this drug would be very high. Payers donâ€™t feel comfortable with ph2 trial, but the good thing is that they have a controller. And also, what some payers donâ€™t like is that itâ€™s conducted in the Asian population, the good questions would be to what extent is the data on efficacy, survival, etc. would be similar when talking about the Spanish population. [Reasons to believe results are transferrable; All patients in A and B received the same treatment before trying this drug. The endpoints are quite similar in both; belief that the clinical benefit from trial A is also valid in the EU population; there is a precedent where some products had a trial in the Asian population, and it got reimbursed in many markets. Do you find this convincing?]
The rationale is fine. It makes sense. The point is that with this scenario is probably different for manufacturers to be reimbursed and to obtain a really high price.  From a payerâ€™s point of view â€“ why did the manufacturers not include European & Spanish patients as they did in trial B. probably efficacy wonâ€™t differ too much, but the SOC could be different. if payers might not feel happy with the reimbursement of this drug when the efficacy seems to be quite low; also â€“ important adverse events, discontinuation is 15%. So, itâ€™s a drug w limited efficacy and adverse events seem to be quite significant. And for trial B there is no control arm, what payers look at is a statistically significant difference between the drug and the control arm. Also, trial B discontinuation is 9%, and 15% for trial A. What could be the main reason for this difference if the populations are similar?",DAI475
21,11.a,"[What do you think about trial A being for 3l+, trial B for 2l]
I would also have to take into consideration that there are currently many needs for therapies in this therapeutic area. But itâ€™s quite complicated to reimburse product X in trial B when we have phase 2 with no control arm. Could be, but itâ€™s not the ideal scenario. And also probably payers would like to know why the manufacturer can have a control arm for trial A but not for trial B. They should be able to conduct both trial with a proper control arm. [They were trying to bring the drug as soon as possible to the market, because itâ€™s an area with high unmet need. I donâ€™t know if payers will buy into this argument]
This is what payers donâ€™t like to take a positive reimbursement decision for national reimbursement when data is not compelling enough. So thereâ€™s a reason why some payers would like the manufacturer to provide some additional data.",DAI475
21,11.b,"[What do you think about that? Irinotecan and paclitaxel, do you think this is the right comparator?]
Yes, itâ€™s fine. So payers in Spain they want to see a control arm. If the control arm corresponds exactly or not to the SOC is not something that is given priority. If they have a control arm is fine, the problem is that the trial is conducted in Asian countries. But this is fine, the problem is in trial B where they do not have a control arm for a phase II trial. ",DAI475
21,11.d,"[What do you think about the endpoints? ORR, OS, PFS]
Itâ€™s fine. Standard clinical evidence that the payers would like to see.
[So you donâ€™t mind that OS is not the primary endpoint]
As far as the mPFS has been provider I donâ€™t think this is going to be a main issue.",DAI475
21,11.e,"[What do you think about the clinical improvements? Describes data on slide]
The difference in OS and PFS is just a few months, but for this kind of patient it represents a lot of time. Itâ€™s in line with other similar drugs for similar indications. I think that apart from the efficacy data, data on adverse effects and discontinuation is also important. 
[What do you think about the difference in Grade 3 adverse events between Product X and the physicianâ€™s choice?]
I think itâ€™s fine, the point is to what extent the physicianâ€™s choice represents the SOC in Spain for this kind of patient.",DAI475
21,14.a,"[Asian population â€“ what if the EMA says that trial B is the pivotal trial, and trial A is supportive. Do you think this could impact your perception] 
It wouldnâ€™t change too much, this piece of info isnâ€™t relevant for pricing and reimbursement in Spain. What is important is that at the end payers are going to reimburse in a context with limited resources and product X represents some additional values in comparison to existent drugs on the market. They will need some clinical data to prove product X represents clinical benefit. It doesnâ€™t matter if you are talking about supportive or a pivotal trial. ",DAI475
21,15,"[What sort of data would you need? Clearly, comparative data. What else? QoL, PRO, indirect comparisons for trial B?] 
Not indirect comparison, this kind of data is not relevant for decision-making in Spain at this moment. Manufacturer might provide this info but itâ€™s not going to be ranked high. 
[Why are they not relevant]
Because payers want to see data from a clinical trial, not from a statistical analysis. What would be important is to have QoL data, to see whether it improves QoL significantly or not. To lie in a bed for this additional time, with limited mobility and your activities are being restricted, in those cases it would be quite ?? 00:23 to reimburse Product X. So QoL could be quite helpful in pricing and  reimbursement decisions. 
[what about the propensity score analysis. Something that could be done for trial B to match the cohort treated with cyramza and paclitaxel based on the registry data]
This kind of decision is mainly taken by clinicians, pharmacologists, hospital pharmacists, some cases .. this kind of statistical approaches they donâ€™t feel comfortable with this at all. Probably it wouldnâ€™t matter too much. If manufacturer is going to conduct a statistical analysis my recommendation would be to publish the results in a paper or journal. At the end, what they want to see is clinical data not statistical data.",DAI475
21,16.d,"[What do you think is the level of improvement for this product compared to the standard of care. Look at 2l and 3l separately]
I think itâ€™s fine. The point is that we donâ€™t know what is the current SOC in Spain for these patients.  [If I show you the ESMO guidelines, can you tell?]
This is not what payers would like to see. They would like to see data from a Spanish cohort in which payers could see which is the drug most prescribed according to the baseline conditions, what is the survival, PFS, for these patients, probably drugs are prescribed depending on different conditions, but they donâ€™t know what is the most prescribed drug. In some cases, they have data from clinical practice and in this case we have data from phase II. 
[What is the improvement in 2l and in 3l]
Itâ€™s quite similar, trial A and B. mOS is just 12 months, PFS 5 months, similar. What is different is the discontinuation rate. Itâ€™s quite similar. There could be a certain heterogeneity about the inclusion criteria â€“ in terms of what these patients received before receiving Product X.",DAI475
21,52," It could be coordinated by rivalmed yes. The process is quite similar, there could be an elaboration about the therapeutic physiciansâ€™ report by the Spanish Medicine Agency in which they would make a recommendation to the Ministry of Health relating to whether Product X should be reimbursed or not, and this is mainly based on clinical data and also on the incremental cost it represents to the public healthcare system. ",DAI475
21,53,"[What do you think the IPT is going to be]
Probably recommend product X for a certain group of patients for which the treatment is most effective. 
[For who?]
It could also depend on the price the manufacturer requests. Product X would be reimbursed in the case that clinicals see that patients are going to improve when they receive PRODUCT X in comparison to when they receive Irinotecan and paclitaxel. So, Product X could be one more treatment available for oncologists when they prescribe to this kind of ps. And they would decide, because there is not enough clinical evidence w phase2 trial regarding the positioning of Product X within the treatment algorithm. 
[Do you think they would reimburse based on both trials? Or do you think they wonâ€™t reimburse based on trial B, and so 2l wonâ€™t be reimbursed]
Could depend. For other drugs that have been prescribed in 2l they would check if they have a phase 2 trial. There are some benefits for these patients compared to other drugs in the market so it could be reimbursed. 
[In 2l?]
In 2l as well. The point is that if the drug is going to be reimbursed it doesnâ€™t mean the physicians prescribe it necessarily. 
[Youâ€™re saying that it could still be reimbursed depending on the price they ask, basically]
Yes, it could be reimbursed because physicians have limited options for treatment and Product X could be one alternative for this kind of patients. But first, it would have to be affordable, and secondly, there is an important heterogeneity of patients. Probably not all patients with this disease could be candidates to receive it. In those cases in which clinicians think the patients will benefit from Product X, Product X could be prescribed to these patients, not to all of them",DAI475
21,54,"Yes. Who is the final responsible for the elaboration of the therapeutic report is the Spanish Medicines Agency. [So do you think there could be one and why]
Formally the Spanish medicines agency focused on clinical data and ??? (28.32) to make a decision if the drug should be reimbursed or not and make a recommendation to the Spanish Ministry of Health. In this kind of committees, the regions are also sitting, so finally they have to approve the physicianâ€™s report.",DAI475
21,55,"Yes. Sure. I donâ€™t think GPs could prescribe this kind of drugs. Patients are being treated in hospitals and this kind of treatment have to be approved by committees, oncology, pharmacists, also the patients and a group of clinicians and oncologists, so it should be restricted. At the regional level there could be high-level protocols in which they could incorporate Product X and clinicians could follow the recommendations. ",DAI475
21,57,"[And so, you think that the Ministry of Health and regional payers will consider that they investigator choice comparator will be acceptable]
Yes. It could be. Yes, it could be acceptable. They have a control arm, and that should be enough for decision making. In some cases, payers take decisions on the basis, not in this case, of control arm â€“ that could be placebo, SOC... what is important is to have a control arm. ",DAI475
21,60,"[To what extent is cost-effectiveness important, budget impact, in the IPT decision]
Itâ€™s quite important. It could be very important. In those cases, incremental cost to Product X will play a significant role, due to the modest increase in OS, and payers wonâ€™t be able to pay a higher price for Product X. Secondly, I think itâ€™s in 2024, expected that all assessments conducted by the Spanish medicine agency in the therapeutic physicianâ€™s report include a cost-effectiveness analysis. So the role of the cost-effectiveness analysis will be much more important than today.",DAI475
21,61,"[Do you think the payers will make a restriction, based on contraindication, safety risk, or do you think it will be an uptake consideration]
Probably not payers, but clinicians could decide for which group of patients Product X is more beneficial in comparison to other drugs. What payers could estimate in agreement with the manufacturer the number of patients, target population and budget cap.",DAI475
21,63,"[What about regional assessment. Do you think the region will assess the product on top of the IPT?]
If Product X is going to be reimbursed later at a regional level, regions could restrict its use, could restrict it to patients where there is clear evidence of a benefit. 
[Do you think they will do it?]
Yes, absolutely. We have 17 regions. But in mine, we have Catalonia, Madrid, Basque country, Andalusia, all of the regions would make some protocols and it would be more restrictive at the regional level than in the therapeutic report. 
[What kind of restrictions would they impose?]
Restrict its use to a subgroup of patients in which the OS would increase. Just to pay for Product X in those cases where this is going to be the most effective treatment for these patients. 
[And do you know which subgroups of patients it would be?]
No. More data would be necessary first just to know whatâ€™s the efficacy for drugs currently available for these patients. And secondly, what could be the position of Product X and to which group of patients could Product X be prescribedâ€¦ probably not to all of them. 
[what if the manufacturer doesnâ€™t submit a dossier at the regional level]
Whoâ€™s paying for the pharmaceutical expenditure are the regions, so itâ€™s necessary to obtain an agreement at the regional level to make clinicians working in the regions to be able to prescribe Product X. If there isnâ€™t an agreement, clinicians might not prescribe Product X and secondly, the price or a financial agreement would be necessary at the regional level. 
[What would be necessary?]
At the regional level, they would need some info on the clinical benefits of Product X to convince them that it should be financed by the regions, by the regional department of health. Because itâ€™s the regions that pay for the pharmaceutical expenditure, if a manufacturer is not approaching a region, clinicians in that region are not allowed to prescribe the drug. 
[What if the dossiers are not submitted at the regional, local level. Is that a problem?]
Absolutely. Product X wouldnâ€™t be available at the hospital level for oncologists to prescribe this drug. 
It happens in Spain, some regions have some drugs available that others donâ€™t have. These disparities among regions should be reduced to a minimum, but in some cases, they are very important. 
[What if they delay the submission of the dossier at the regional level, until they have another trial. If they do an RCT in 2l, and delay the submission of the dossier until they have the data, what impact will it have?]
I donâ€™t think it could work. Regions are sitting at the national committee. And they share the information. In some cases, some drugs are not reimbursed at the national level simply because some regions refuse the reimbursement of this drug. So itâ€™s not two different, separate entities. And if payers at the national level would be aware of new clinical evidence probably they would wait until more clinical evidence would be available.",DAI475
21,66.d,"[What sort of data would you need? Clearly, comparative data. What else? QoL, PRO, indirect comparisons for trial B?] 
Not indirect comparison, this kind of data is not relevant for decision-making in Spain at this moment. Manufacturer might provide this info but itâ€™s not going to be ranked high. 
[Why are they not relevant]
Because payers want to see data from a clinical trial, not from a statistical analysis. What would be important is to have QoL data, to see whether it improves QoL significantly or not. To lie in a bed for this additional time, with limited mobility and your activities are being restricted, in those cases it would be quite ?? 00:23 to reimburse Product X. So QoL could be quite helpful in pricing and  reimbursement decisions. 
[what about the propensity score analysis. Something that could be done for trial B to match the cohort treated with cyramza and paclitaxel based on the registry data]
This kind of decision is mainly taken by clinicians, pharmacologists, hospital pharmacists, some cases .. this kind of statistical approaches they donâ€™t feel comfortable with this at all. Probably it wouldnâ€™t matter too much. If manufacturer is going to conduct a statistical analysis my recommendation would be to publish the results in a paper or journal. At the end, what they want to see is clinical data not statistical data.",DAI475
21,68,"[And if Product X is not reimbursed, how can they get access. What are their options? What can they do?]
Provide clinical trial evidence in phase 2 with a significant number of patients. The short answer is to provide payers with evidence that Product X would provide some clinical benefit that other drugs wonâ€™t.
[Do they do any form of innovative contracting? Private agreement, risk-sharing agreement..?]
I think itâ€™s not feasible. I remember the case of XXX (41.07), the decision for this drug was not to reimburse. And the point is that they think, the regional level thought that this drug didnâ€™t deserve value for money for reimbursement. They didnâ€™t want the drug at any price, because they didnâ€™t think this drug provides any clinical benefit to patients. 
[So you donâ€™t think they would do any form of contracting]
Probably for certain subgroups of patients the manufacturer could reduce the target indication and the price could be very, very low, that could be the case. But for the proposal they would need some clinical data.",DAI475
21,69,"Whatâ€™s the price reference you have in mind when you look at this profile and prices of other drugs (slide 17,7). We put a list price, then assumed a 40% discount. Correct?]
It could be. The price is different from one hospital to another, even in the same city, and in the same region. The price is being updated every month. XX (00:43) is being used in other indications, and the price for Product X could be the same in 2L and in 3L in case itâ€™s being prescribed in both. Difficult to know the net price. I donâ€™t think the 40% discount applies to all drugs we see in this slide. 
[How would it be different]
It depends from one region to another, one hospital to another. These drugs are being used across different indications, in some cases they have been on the market for a really long time. If a drug has been longer on the market the discount is also higher. 
[Keytruda â€“ are we looking at a bigger discount?]
I think it would be bigger. Itâ€™s being used in diff indications and has been on the market for a long period of time. The same with Nivolumab, discount is likely higher than 40%.
[What do you think an acceptable net price per month would be]
Quite difficult to say. Probably if they take the net price for Keytruda, that could be the reference. 
[Rationale?]
Keytruda is quite affordable, itâ€™s being used in a significant no of patients, and the point is that with Product X on the market being reimbursed, the costs should be affordable. If the price were similar to Keytruda, the budget cost would probably be quite affordable. 
[So youâ€™re looking at something like 6K / month]
Yes. It would also depend on the target population. 
[If you look at both 2l and 3l youâ€™re looking at 500 patients.]
Yes, but the point is that the number of patients that will be treated for the next 2 years. (46:39)
[What would be too expensive? Prohibitively expensive]
Probably 10K.",DAI475
21,79,"[Imagine manufacturer is developing another trial. Slide 20 â€“ imagine they have this additional trial. They would launch with trial a and b, and in parallel they would be running this trial. Same as trial B in terms of population, but it would be an RCT, open-label, vs ramucirumab and paclitaxel. What do you think, could they get a conditional IPT?]
Not likely. Trial C is the kind of data that payers could be looking for. Itâ€™s a phase 3 control arm study. This is the kind of data they would need for decision-making. Probably here an issue would be the population, as itâ€™s just the Asian population. Here the risk is, letâ€™s wait until we have the results from this trial. And the manufacturer should say that data from ph2 is compelling and patients are going to benefit from Product X in the market during that period of time, but payers would say that letâ€™s conduct a clinical trial in Spain, patients could enrol in this trial before the pricing and reimbursement decision has been taken. 
[So you think they would prefer to not give access, and then be like we wait for this data. Correct?]
Yes.
[Do you think they could give access for the subline based on trial A? and for trial B, 2l, they could say no, we wait for trial C]
I donâ€™t think so. When a drug is reimbursed, itâ€™s quite diff to know for which kind of patients it could be prescribed at the hospital. From a payers point of view itâ€™s important that the manufacturer has a budget cap, in the end it doesnâ€™t matter which subgroup of patients receive the new medication. 
[if they are assessed on the basis of trial A+B, and then they show you trial C. Would there be a reassessment]
I donâ€™t think so. Because the process takes a lot of time so the process for the evaluation of IPT could last 1.5 years, and probably the results for trial C wouldnâ€™t even be available in that period of time.
[do you think there could be some price per negotiation?]
I donâ€™t think so. When a drug is on the market, the payers est the max price at which a manufacturer may sell in Spain. Itâ€™s almost impossible to increase the price later. Some competitors could probably arrive on the market, and the price would probably be reduced.",DAI475
21,86,It seems to be correct although I would check using ICD-10 codes for Spain.  (from WS),DAI475
21,87,4,DAI475
21,88,3,DAI475
21,89,2,DAI475
21,90,4,DAI475
21,100,"[shows ESMO treatment guidelines, slide 12. HER2m youâ€™re looking at 250 â€“ 300 patients in Spain in 2l+; shows product profile, s.22. two trials, phase 2, single-arm. How do you think it would be assessed.]
Itâ€™s quite difficult to say. For trial 1 we donâ€™t have efficacy data, or control arm. Ph2 with no control. Probably payers could require some additional data, for both trials. So in this case, it makes sense for the manufacturer to obtain some electronical medical record from Spain to know what the SOC is, whatâ€™s the OS w the current drugs. Later to convince payers that OS would increase with Product X. Bu they would need some local info about the soc. 
[Why, to make a comparative trial?]
No, not a trial, just to be able to compare OS with Product X and OS with current available therapy.",DAI475
21,101.e,"[what do you think about the other data, ORR..]
Its 60% but the sample is small, itâ€™s 50 patients in ph2 trial, in a ph3 we donâ€™t know what could be the efficacy data.",DAI475
21,101.f,"[What about the safety]
Itâ€™s quite significant. high risk, in a significant number of patients pneumonitis, anaemia, nausea. Probably not many patients would be candidates to receive Product X. ",DAI475
21,104,"Formally, from a payerâ€™s perspective, only the dosing for Trial 2 will be the one considered in the assessment of the drug when a cost-effectiveness and budget impact analysis will be conducted, and the price is being set and a reimbursement decision is being made. 

In the clinical practice a different dose may be used when the drug is already being reimbursed. If it happens, it will have some implications on the annual number of units being prescribed and reimbursed, and on the annual budget cap, net prices, discounts, rebates,â€¦

In addition, ideally payers would like to see data from a phase III trial for pricing and reimbursement decisions.",DAI475
21,106,"3,Two things. Patients have very limited options at the moment. Does not necessarily mean that payers would reimburse Product X if they donâ€™t have clinical data. Payers would like to see clinical data. If they reimburse the drug, what â€¦. 59:27",DAI475
21,137,"[what do you think about the ph2 design and the single arm trial]
Payers donâ€™t like these kinds of trials at all. They need ph3 with a control arm. Probably some payers could refuse to reimburse Product X.
[which payers? Some regional ones?]
Not regional. Probably at the national level. At the national level, they would say that probably resources could be better allocated in some other disease instead of Product X because we donâ€™t know how patients would improve with Product X according to clinical trials. 
[Payers at national level would probably not reimburse? And if they do, you could have regional payers that refuse reimbursement. Correct?]
Probably. Probably the regional level they wouldnâ€™t say they donâ€™t reimburse. But what happened in some cases is that at some regional levels they donâ€™t pay for the drug, and itâ€™s the hospitals that have to pay for it. The hospitals because they donâ€™t have too many resources, they would not purchase the drug.  
[how do they do it when they decide to not pay for it. Do you mean they donâ€™t reimburse?]
The drug could be available at the hospital level, it would be the hospital that would pay for it, they donâ€™t have resources, and later the regional department of health would not compensate the hospitals. Formally, they donâ€™t say the drug wouldnâ€™t be prescribed, but in reality it wouldnâ€™t happen. 
[ 1. Risk of no reimbursement at national level. 2. If itâ€™s reimbursed, there is a risk it wonâ€™t be at the regional level 3. If regions reimburse, they could still leave it to the hospital to fund, which means de facto that it wouldnâ€™t be used because of limited hospital budget]
Correct. There is a risk of no reimbursement  but itâ€™s likely to be a clinical benefit in comparison to other therapy, but the data provided by the manufacturer in ph2 trial is quite limited. A decision about reimbursement would be taken with a very high degree of uncertainty about the clinical endpoints 
[What do you think will happen?]
Probably they could ask the manufacturer to provide additional clinical data, or it could be reimbursed for a very small no of patients. 
[how small, youâ€™re already looking at 200 patients]
Mostly patients in which the OS survival would be quite similar to the one reported in the clinical trial. Patients that could die due to the adverse events (AEs) would probably not receive Product X.",DAI475
21,138,Yes. They would assess Product X in this new indication.,DAI475
21,139,Yes. ,DAI475
21,148.a,"[could they achieve an early access program]
I donâ€™t think so. itâ€™s not the kind of therapy that are included in these kinds of programmes. ",DAI475
21,149,"Probably same as Keytruda, same as before. Itâ€™s being used in different indications, available at the hospital, itâ€™s quite affordable.  They donâ€™t want to reimburse Product X if at the end the budget impact would increase considerably. So they would like to keep the pharmaceutical expenditure on target. 
[net price â€“ what do you think. 5K as you said earlier or diff]
Yes. I think the discount for most hospitals is higher than 40%. Keytruda has been on the market for several years across diff indications, itâ€™s quite affordable at hospital level. 
[So you think the discount is higher at hospital level for Keytruda?]
Yes. I guess at the hospitals it would be more than 40%. The discount increases year after year. And also for new drugs in the first year the net price vs list price in some cases is 15% or 20%. So I would expect another 20% in another 8 more years. 
[so you think the discount is more like 50 to 60%]
Yes.
[in terms of net price do you think it would be around 5k?]
Yes. 5k, yes.",DAI475
21,157,"[imagine this manufacturer is also developing another trial, ph3, RCT, vs comparator, 1L. what would be the impact?]
It could depend. Probably they would like to know first when the data for 1l would be available, is it just a few months, 1 year.. 
[if they submit 1 year or more after they could actually delay the approval.]
Yes.  The process is min 1.5 â€“ 2 yrs. If payers know some additional data will be available, they would wait and take it in consideration.",DAI475
21,162,"[ when you have an indication expansion, does it trigger a reassessment?]
The list price will be the same, but the net price could be reduced depending on the no of units that could represent the second indication. And also for the second indication there would be a clinical assessment in which it would be considered if the drug is going to be prescribed in the second indication or not.  [there will be an IPT for the 2nd indication]
Yes. Especially if the number of patients is high.",DAI475
21,163,"[do you think they can do some bundling. Imagine Product X has already launched into some indications â€“ A and B. launched in A, est net price is 4.7K per month. It will launch eventually in another indication, and in gastric and NSCLC. What weâ€™re est. is that the value-based price in indication A is 4.7K, in B 5.5K. describes slide 26. What effect do you think indication expansion will have on price. Letâ€™s assume weâ€™re now at indication A, 4.7K.  when they expand into B and gastric cancer, what is going to be the price impact]
Probably 20% reduction for the new indications. But youâ€™re assuming the drug would be recommended for reimbursement in gastric and lung cancer. In those cases, 15% or 20% minimum. It could depend on the no of years that Product X has been on the market since they obtained reimbursement for indication A. 
[it would have a 20% decrease?]
It could also depend on the no of units for indication A. As the no of units increases, payers assume that the manufacturer has already covered their development costs. 
[would that 20% apply to all indication expansions? So both indication B and gastric cancer would get a 20% price discount]
Yes
[but earlier, we talked about a price of 5k as being acceptable. But now, starting at 4.7K net price, we would land on a lower price, correct?]
Yes.  ---- [whatâ€™s the rule in Spain when it comes to bundling]
This is a pure negotiation process. Manufacturer requests a price in the nr of patients, then the payer chooses a low price for each target population, and they have to reach an agreement. What is being considered are the nr of years a drug has been on the market, the nr of units to recover R&D costs, competition on the market, efficacy. At this moment with the drugs on the market regions ask for efficacy. Theyâ€™re looking for efficacy in practice, and they check that with the trial reported by the manufacturer. They might ask for additional discounts.",DAI475
21,164,"[and do you think thereâ€™ll be a 20% discount when they expand into NSCLC. Because youâ€™re looking at 200 patients, thatâ€™s very minimal]
It could depend on the price for indication A and B and the no of years that Product X has been on the market for most indications. When a new drug comes to market the discount is usually 15 to 20% minimum. In this case I would assume the same. This drug has been on the market in 2 indications for several years.
[youâ€™re talking about a 20% discount on the net price (4.7K). so you say 4.2K, then another 10 or 20% discount so it would be 3.8K, even less] ? 01:10:52
Yes
[Thatâ€™s way less than the value-based price, and I believe less than the price that we could calculate based on the weighted average. If you look at the weighted average â€“ if we take 6K p/m for Keytruda, the weighted average price is more like 5K. So if we say a bit lower price then maybe itâ€™s more like 4.5K, but itâ€™s not as low as a 20% discount, thatâ€™s quite challenging.]
First of all discounts in the Spanish market are very high at the moment for drugs, specifically in oncology. Secondly, the manufacturer already recovers most of the costs in the 1st and 2nd indication, so the price could be quite similar to the production cost, excluding research and development cost.
[ Youâ€™re saying they would have recovered the cost of development, based on indication A and B, and therefore ..?
And therefore the price could be reduced, normally 100%.
[the manufacturer could tell you itâ€™s very expensive to produce the drug.]
Yes. Prices for oncology drugs can be discounted 70% or 80% in some cases.
[so price decrease of 15 to 20%, would it be on the net level or list price level?]
List price remains the same, what is being negotiated is the net price. List price isnâ€™t being changed anymore.
[Why?]
Spanish legislation. When they reimburse the list price, the list price is going to be maintained forever. Some manufacturers have a production cost higher than the list price. In those cases, they accept to increase the list price. But normally, even with the inflation rate is very high, the list price is always the same. 
[sequence 3. Do you think every single indication expansion would trigger a discount of 15-20%]
Could depend on the no of patients. Price could be reduced with new indications, it wouldnâ€™t be 20% for each indicationâ€¦ for these cases it could be around 5-10%. 
[for which?]
For every single additional indication. Indication B, gastric and NSCLC.",DAI475
